peakID,Control1,Control2,Control3,Control4,Control5,DMSO1,DMSO2,DMSO3,DMSO4,DMSO5,Serum-free1,Serum-free2,Serum-free3,Serum-free4,Serum-free5,RA1,RA2,RA3,RA4,RA5
117_269.208813,6940506.718,4953647.177,5313036.052,3928130.863,4109602.81,7637257.255,3916980.867,3518278.58,4872807.464,5805087.329,4411835.864,2558266,2714348.253,4451456.428,3140401.85,4904934.676,5576592.133,4055323.269,6955647.155,5039797.2
118_199.021387,8660082.915,9858636.06,5893962.294,11583145.23,7250541.317,0,5117678.283,6301449.344,7884572.951,12117526.62,8253356.279,6452779.5,6638211.572,6462485.228,4860709.704,4779850.114,5768352.54,6790057.923,6735516.543,4643846.01
119_293.208814,4787693.849,3375340.941,4180817.814,4498199.405,5811489.918,6015661.545,2577287.862,2053298.184,2410584.478,4127104.026,3135467.304,2706728,3038939.351,3074107.235,1959656.516,2995336.935,2589934.696,4035867.984,2083301.121,2549311.196
120_221.945827,5213133.054,6072020.929,6844848.555,2796235.172,0,3027665.423,3415417.191,5213677.048,3395660.74,12912767.93,8524924.424,3471001.25,2537799.773,3659831.439,4508693.8,3606753.088,4372955.572,2016378.999,10540798.52,7155488.553
121_313.23503,7346134.954,5968696.053,10357542.23,4062699.272,3139694.679,6386290.745,3592909.808,4087257.048,4513405.621,5275007.154,4659152.342,2573062.75,2715070.858,3520830.849,2919496.759,5115453.876,10263054.12,2971773.168,5623049.591,6753052.337
122_227.200652,2806415.584,3618737.946,2223672.491,4825831.577,2477014.22,0,4175849.569,4402014.358,4721557.691,7180031.461,4889291.068,4540457,3397377.583,4144160.944,2512026.507,4293723.075,4234422.613,3724521.573,3567396.863,6412080.037
123_251.164268,3453244.525,4084958.173,3012308.094,4746358.514,1860608.799,0,2509010.031,3087823.089,3712774.362,7196449.807,3668850.485,1686953.5,2557823.163,3131635.208,2903075.658,3215813.316,3842353.917,2974550.793,4101041.812,2925935.975
124_329.005254,4284399.009,3472231.729,3692216.515,3404392.816,1917578.695,5006030.415,0,3164279.417,4201095.457,5875852.66,3838720.221,1750853.125,2297718.123,4510932.572,3199909.041,0,4834027.411,3193297.481,3907794.442,0
125_282.204062,7067842.531,6789362.155,6942171.5,6656327.997,4849900.594,3565240.905,3351023.286,4651546.752,4411575.87,7722858.364,5770488.438,5218907.5,4378400.921,4694319.589,3042586.849,4507664.342,4543735.905,4044477.122,4808338.705,4201006.58
126_556.273276,2551479.107,0,5781689.009,2286442.808,4689307.317,8591975.133,10140199.4,3471060.853,3410969.316,0,5942932.284,3704458.75,5648894.787,6357257.494,9239474.277,5840884.228,2728123.503,2825784.378,5137543.631,6503115.547
127_219.135641,4199491.356,4604879.757,2637026.627,4120450.751,2944001.728,0,2500630.271,2592911.28,3423819.456,3782366.124,3339027.885,2902624,2723051.76,3006583.962,2749491.012,2628102.02,2211760.839,2967100.503,2679348.647,1905972.357
128_263.125475,4348588.805,4791988.238,3227386.246,4357693.391,4617587.171,2665835.482,3026688.883,3288214.349,5059468.507,4383834.48,4195845.297,3436263.25,4393744.636,4046774.382,2625834.123,3359320.975,3777477.222,4281567.316,3356157.751,3427002.749
129_267.156776,4702411.611,4155855.584,3854696.2,3936966.9,4378427.825,6232985.081,5525462.819,3816148.748,4610058.312,4726475.13,3772997.365,7923921,4315262.808,4511869.394,6358465.417,5714350.833,4536610.724,3659383.218,5489896.521,4132521.701
130_199.169336,2967515.746,4329698.769,2079036.653,3370954.071,2009362.726,3052785.55,2371435.625,8847493.71,7872235.18,8333087.554,4906467.495,2149470.5,2050020.498,3388870.044,3376452.461,4641364.064,4425265.793,3867775.388,4194694.124,4068695.472
131_332.219707,7049889.237,3031232.7,5327678.241,3668873.073,3724018.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132_299.294556,3146162.627,3413968.265,4654115.01,3916367.985,0,0,5102761.08,4365470.252,4023255.431,8417346.737,4234372.751,3144562,3396582.968,3795125.614,4583455.75,10843238.39,4296232.665,4114362.683,5571299.287,3387783.974
133_391.284364,2717996.616,3830091.003,0,4831447.206,4030631.999,3093072.849,5420125.912,5881074.92,6339460.188,5960147.562,5291771.206,4483633,4893765.802,5868553.618,4207682.81,4014321.815,5912868.218,5286813.49,3996136.29,4471464.694
134_649.413266,5424644.461,6721743.562,3227375.121,6062929.953,4937797.126,0,0,0,5463075.061,4625307.952,3307684.403,2776858.5,3968100.204,4768970.399,0,3013422.624,0,4699100.526,0,2859715.539
135_318.143723,0,0,0,0,0,11650897.26,5048889.156,0,0,0,0,4276399,0,0,6486204.789,0,0,0,0,0
136_698.217228,2721133.16,2734100.692,3347890.618,0,8202165.214,15813296.38,7557756.793,0,0,0,2024274.252,11150672,8710157.11,0,5644765.271,7429707.46,0,3883838.274,2672841.655,0
137_235.130557,3797281.997,3678593.201,2568679.075,3675103.264,3348338.362,0,2082854.156,2400064.077,4135276.964,3217644.454,2891296.776,2866151,3237399.744,3309580.606,2192988.719,2573873.338,2276328.565,3138660.423,3194105.615,2310083.455
138_293.136045,4463196.914,3989881.269,3221711.313,4358210.642,3893570.952,2756161.552,2440239.321,2506117.154,3979334.924,3852893.329,3610902.669,3441677,4113201.896,3236500.915,2421443,1995940.862,3250015.956,3473044.521,2776891.368,2974586.805
139_425.178263,1947260.969,0,0,0,0,0,0,2595119.005,3715211.45,2569853.242,2911972.203,4093919.25,8811623.754,2428415.236,4479177.877,7274398.73,4445684.47,7205795.609,1803063.029,2057136.631
140_320.865613,9753104.627,3400373.138,0,0,11323241.04,7520922.577,3282864.208,1719031.41,2590119.502,0,1547960.739,7074716.5,7649159.979,1784096.814,2308179.461,4540117.507,0,9573411.576,0,0
141_237.11223,2131996.436,3164022.448,2549598.173,4157058.309,2098620.146,0,2287418.806,2720047.532,2998816.61,4702925.878,3979891.527,1587857.25,2111168.198,3227242.29,1772057.116,1860787.918,2937085.377,2822902.434,2277092.432,2948161.104
142_241.216301,2037541.889,2814354.52,2201965.49,3513477.166,2939794.216,0,4170409.213,3559043.275,4083590.422,6065545.956,6110514.327,4695885,3239560.806,4714191.584,2783124.984,4324587.819,4909953.851,3152601.955,3441591.455,5291616.335
143_359.136126,7972882.126,3259536.92,2348566.21,1750939.434,6277120.629,0,2481846.735,1890373.188,3501476.472,0,2807318.456,5059160.5,6589546.049,2161600.017,2719908.191,3543466.199,2497956.626,5924764.613,1705928.175,2375758.416
144_186.956318,3648767.814,5595817.534,0,5651961.993,8944515.139,0,0,0,5794986.891,0,0,0,0,6057633.689,0,0,0,3355528.21,0,0
145_289.144505,2462355.607,2401938.241,7847950.874,4945191.383,0,0,4047550.515,2551015.693,2174811.635,4617673.011,3784529.645,4062942,2614175.296,0,2887493.466,3238346.464,4366807.538,0,2379493.401,4293660.22
146_230.175161,2682330.885,1920389.898,1936392.811,1673921.515,0,2594358.979,4378808.034,3471776.51,2897462.312,3587485.137,1858535.192,5007233.5,1689736.999,2906361.492,3183478.061,3989905.856,3478142.809,3800470.34,7182687.639,7713191.431
147_350.230272,21926938.51,9209478.588,13179614.5,9126292.698,12545917.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148_249.185001,3046669.224,3578184.587,2421224.264,3110041.015,2315227.756,0,1883592.829,2655630.6,3239083.354,5768171.226,2587789.275,1906455.375,1937303.355,2649626.12,2121448.043,2830439.745,2753342.488,2344395.769,3298787.789,2557990.312
149_213.917208,5495837.545,5142407.386,2778872.974,3493222.432,7050190.341,0,2395427.786,2946849.209,3724585.754,4253752.26,2953653.232,4001922.25,3688014.78,3319768.64,2532087.49,2509462.147,1812035.37,3729227.282,4238300.268,1808545.313
150_216.102954,0,0,0,0,0,0,0,2128294.336,2557992.374,0,3985815.13,6189937.5,11250693.78,2689867.572,3633228.802,8443083.121,3957423.681,7491560.131,2509960.961,1985592.002
151_331.151691,4347479.93,2826541.156,3412495.579,3470238.091,2606528.741,0,1452953.904,2154628.532,2822025.116,2459569.033,2427803.592,2167963,2926129.319,3388889.678,1594720.374,2443592.027,3257739.408,2837393.612,2381179.37,1963639.062
152_243.135638,2410924.017,2116344.055,1995009.265,1915165.336,0,0,2830618.346,2631165.436,2661620.976,2853336.746,2517069.032,2285492.5,3166644.032,1939518.426,1977901.933,2194495.701,3301856.04,2557241.206,1958510.571,2495164.822
153_709.470666,0,15233490.22,3175117.068,3550014.517,0,0,2039745.154,10343347.97,0,0,0,4620312,7712925.683,0,0,0,13858663.47,2558906.09,5725577.729,0
154_312.253414,17459654.26,10750042.93,12408022.75,12138647.49,10798728.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155_200.906766,8956735.58,1944005.331,0,0,10825889.01,7273034.861,1905580.076,0,1961291.034,0,0,6105059,6518835.343,0,1950791.098,4714143.723,0,8262525.628,0,0
156_209.982208,2564187.654,3172162.316,3434839.323,2426008.203,1888288.551,0,2458647.083,4136330.252,0,9190903.625,4485277.735,2802244,2456944.603,0,2668702.3,2412721.576,3314346.923,0,7990680.297,3842944.641
157_195.135628,2963396.8,2634656.198,2613355.162,1705941.903,0,8792087.059,3157083.151,3713736.463,3030144.496,4333214.18,4182289.531,2647723.75,3308605.521,2008631.651,2710671.162,3927020.754,3825203.151,1965406.953,3868108.808,3950622.655
158_399.154394,4243521.638,2952466.603,1559371.179,2020609.013,3849088.03,0,2822452.727,1787648.362,2448194.887,0,2901580.621,4450786.5,4736789.146,2471974.631,1910432.025,2545923.233,1709067.012,4357227.139,0,1724737.292
159_411.39862,0,0,0,2621074.842,2058737.597,4370729.949,5379535.043,7520072.037,3335104.702,7303051.237,8225213.777,7529518.5,5804605.761,2588088.808,3556138.401,5114962.835,7757800.241,2902204.984,5652267.827,6157189.738
160_275.125479,3226542.155,3317396.644,2101205.463,3625287.205,2587103.13,0,1769323.083,2039436.956,3231443.41,2809387.965,2787328.243,2445774.25,2858768.597,3187840.291,2307978.202,2090260.907,1779590.57,2287647.54,2390181.297,1790064.239
161_281.174836,2335625.937,2476362.12,1647357.949,3236561.345,0,0,1802268.012,2426126.234,2682577.618,4518807.23,2396477.846,1575650,1862935.122,2554186.728,1624554.417,1712423.259,2152064.097,2215161.486,2227705.085,2326801.94
162_205.062468,5292154.85,5484811.317,2435691.519,4188444.379,3827597.814,0,2493131.536,2625882.364,4243982.331,3715613.974,3169287.435,2528791.5,2903532.058,3736854.756,1731409.704,1915273.533,2176365.855,3842357.567,2193726.383,1974776.485
163_249.221386,0,0,0,3915262.949,0,0,3414701.376,2658510.928,3385490.53,7752836.047,3580824.861,1487372.5,1914161.64,3564518.066,3305697.345,7289496.914,0,2675915.021,3447945.63,2004692.655
164_361.162244,3159913.279,3238522.626,1982595.054,3069156.344,2433921.791,0,1967776.644,2175280.686,2916092.835,3327074.136,2214722.118,2494578,2249755.45,2460965.776,1825007.44,2435735.815,1872273.845,2876615.026,2683796,1935266.916
165_288.25342,2605955.362,3071804.077,2521014.366,17095277.81,0,0,1836328.721,4112370.417,2693437.88,3175518.831,5680260.317,1435075.125,1497217.589,0,1658642.985,1476952.58,3864335.413,0,7764362.931,2135780.082
166_528.364321,1908803.893,0,0,0,0,7683246.044,1509082.815,3006939.511,3164917.963,0,0,0,6512542.935,0,0,2738780.186,3748176.652,14461472.43,5093681.012,17781471.74
167_177.007108,0,1974018.45,23613563.77,3988085.882,0,0,0,0,0,0,0,0,0,2246715.139,0,0,0,0,2890369.221,1755359.186
168_215.200639,2101904.098,2057001.379,2345681.325,3111465.086,0,0,4545440.281,4730466.739,2995302.302,7636560.716,5712189.894,3764236.25,3546609.621,2452312.799,3044098.126,5022620.853,4700571.004,2123836.266,3490678.69,6166252.515
169_782.115662,8018674.482,0,0,6564426.553,3974135.405,8601256.896,0,0,7188104.011,0,0,0,0,0,12744853.06,0,0,6081958.807,0,14540849.71
170_217.156372,2512023.634,3041282.975,0,2408555.242,2564890.107,6248564.251,2861301.34,3687057.515,3938705.231,4350087.944,4863810.856,2476667.75,3294180.689,2541855.985,2118682.919,3484942.521,3057763.902,2798528.383,2745358.265,3739898.387
171_316.284712,6840916.228,4826578.171,7223147.013,12873768.91,4114768.221,0,1453025.1,2265782.737,2264078.787,2611759.342,3133130.549,1279112.25,2193550.338,1908400.766,0,0,2860812.634,1898679.024,3573182.519,3314361.532
172_237.14621,3377793.002,2476763.285,2443047.378,3348703.482,2870289.042,2643760.432,1906925.39,2365005.023,3188446.679,2782898.591,3079446.839,1912258.625,2472736.632,2112048.851,1737178.048,1885562.5,2861535.661,2850009.923,2281971.875,1644956.773
173_251.161863,3723117.529,3584402.832,2561655.563,3233305.344,2537256.906,2931638.616,2173792.578,2953829.734,3342231.165,3086122.558,2947975.935,2395557,2935812.467,2955453.263,2478814.531,2755915.984,3001217.228,2919970.217,2401645.921,2609869.74
174_260.862449,0,2955223.465,0,0,10849295.42,9624720.844,2337223.039,0,0,0,0,0,7088597.575,0,2300450.888,5380466.006,0,7783520.036,0,0
175_409.162233,2427738.119,0,2595231.531,1912455.975,0,2564965.558,1836457.782,2071804.165,2614435.451,0,0,2535171,2436418.141,2137044.916,0,2347652.982,1756329.565,2865097.816,1777741.793,0
176_182.936665,3433061.576,4191272.484,4345440.93,2916451.838,2135806.632,0,2575396.066,1816526.743,3310085.802,2243903.049,2412093.232,3568896.25,1998083.627,4313197.522,1482761.491,2835528.073,3231071.603,0,6605657.4,2076438.965
177_318.167676,3439502.8,3753246.711,2432016.788,4921302.507,2906455.885,0,2303963.498,2300430.065,3564805.84,4578731.342,2797887.566,2194483.75,2737280.813,3173391.282,2052587.105,1804763.046,1934220.329,3090254.29,1933183.991,1840363.684
178_693.439461,5190606.252,3258830.192,0,5347490.171,5551841.884,0,0,0,3933365.831,0,0,2312996.5,2040914.059,2705055.46,0,0,0,3587508.48,0,0
179_339.1779,4960832.435,3105869.296,3529880.058,2113556.061,3044788.223,6583641.627,1647649.026,2668174.049,2079822.364,3928346.285,1986335.545,2393646,2657152.999,2156075.054,1883732.458,2285922.761,2429992.086,2183935.589,4976575.102,2076116.433
180_337.10474,5338141.381,2387717.282,1648620.312,2699665.901,0,20768585.72,1596205.896,2076907.844,0,2374034.135,3607344.33,8859688,1381416.251,1915828.422,0,3460507.834,2060446.465,0,0,7430598.751
181_481.240828,0,0,0,0,0,0,0,2513599.978,3327055.352,0,0,0,6982100.705,2769204.493,2634188.491,5452838.611,4199273.299,5881245.93,2254897.523,0
182_196.094497,5308185.002,0,2666974.309,2490480.347,2700629.611,9163557.318,1739234.952,4678210.711,3068037.33,2297833.807,1564010.225,1836488.25,4727897.863,2548470.434,0,3851767.163,4722157.033,13355096.35,2603244.945,12977767.02
183_514.348689,0,0,0,0,0,4683287.407,1394127.767,2382741.449,0,0,0,0,5382141.788,0,0,2551516.064,2274285.929,14285568.74,4177176.505,17783576.72
184_362.253793,2692966.568,2774552.565,3620365.55,13078806.5,0,0,0,0,0,0,1666134.615,0,0,0,0,0,0,0,5604642.145,1626478.513
185_265.888636,3320188.387,2721640.668,0,0,4537611.326,0,0,0,2609647.783,0,0,2254435,2553905.097,0,0,1630995.226,0,2850856.197,1957231.756,0
186_352.245922,21313308.13,8303557.696,13177558.68,7893155.012,13040279.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187_211.16934,2021630.213,2464140.368,1630077.562,1772103.928,0,0,2076072.747,1967535.605,2879205.836,3583923.901,2240621.183,0,0,2498247.706,1763058.606,2530942.104,2115366.712,0,2293794.495,2368526.393
188_559.28663,2776745.631,0,6391609.278,2055287.004,2787115.979,8021551.663,0,3194026.378,0,0,0,7097831.5,5530238.662,5853239.111,9992881.45,6598751.942,0,3437446.43,5558737.341,6219831.214
189_432.238124,4083651.99,3474545.324,1519874.842,6396360.62,2544232.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190_377.005272,0,0,0,0,0,7251465.4,0,0,0,0,0,4551476,7509655.345,0,1827993.017,7207140.791,1852345.585,7377422.002,0,0
191_207.099252,2789579.721,1888016.302,1584739.284,1905667.225,0,3072195.154,1478311.307,1556510.646,2004372.048,3673939.8,1997540.798,1418416.375,1953782.983,1754799.705,1617851.192,1875895.466,2209182.156,0,2083838.65,2046309.858
192_224.125801,3160743.169,0,1820951.798,0,0,5111898.521,0,2185286.647,0,0,0,0,2275275.383,0,0,1702786.074,1951674.379,5304282.286,1739494.558,5400868.703
193_214.089717,0,1953493.386,0,2627918.941,0,0,1818196.812,0,1952196.265,3346074.918,2085025.908,0,0,1898797.143,0,1922333.632,2126704.531,0,1673352.606,0
194_369.096965,0,2354598.166,1541733.555,3264667.903,0,0,1684511.418,1780322.606,1985126.415,3899695.166,2304471.716,1471316.5,1380483.741,0,1832524.592,0,2021536.826,0,2069960.309,1787012.305
195_339.227936,0,0,3164393.238,6013706.249,0,0,0,1762654.268,0,2327527.971,1997130.399,0,0,0,0,0,1925196.933,0,1847385.167,2653481.073
196_645.164549,2867913.539,0,2652783.222,0,4749482.027,0,5019309.848,0,0,0,3519787.782,4572965,3040995.147,3482203.591,3940516.647,3476520.793,0,0,4074292.507,4140140.2
197_345.146337,0,0,0,2454535.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198_613.340526,0,2789537.981,4958841.25,2485298.209,0,0,0,11548179.92,0,0,0,0,5281896.32,0,1929991.272,0,11561323.03,0,4595739.206,0
199_331.167108,3334159.252,2406788.443,2989845.038,2766568.372,2623263.74,0,1837001.79,0,3118588.833,0,2017887.209,3086731.75,2599535.183,3402421.099,1852255.176,1879145.465,0,2668467.037,2639583.221,0
200_245.15129,2116464.181,1827694.063,0,1671301.138,0,3358516.425,1993632.562,1909602.958,2530404.069,2675625.693,1711596.752,1438764.625,1658466.111,2195381.488,2388393.893,2697447.321,2518899.059,1903490.974,1638152.44,1567753.849
201_164.930065,8181093.317,2304672.762,0,0,9610535.392,7121077.602,1932703.376,0,0,0,0,5250029.5,5608082.897,0,1416173.961,4214568.373,0,7001005.246,0,0
202_254.823806,10029258.16,2436229.047,0,0,13825758.41,12157695.78,1856523.408,0,0,0,0,6810540,6348016.69,0,2489017.207,5071702.679,0,9409719.607,0,0
203_626.094081,0,0,0,0,16691759.5,36853799.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204_299.258172,0,0,0,0,0,0,0,0,2049980.437,4242483.405,1700232.046,1577445.625,1564409.286,2526939.968,0,1449697.628,1932331.947,1892456.169,1662757.683,1725727.087
205_366.225189,8227618.476,3503592.483,5111654.777,4330416.263,5790668.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206_338.805967,5130591.572,0,0,0,4306462.653,7372851.955,0,0,0,0,0,3354005.75,2984316.217,0,0,2104652.086,0,5241938.078,0,0
207_421.232635,2214297.99,1791423.354,1760771.783,0,0,0,1404639.989,1739890.863,0,0,0,1536778.75,0,0,1494626.601,1572230.564,2211474.148,1814987.373,2293351.363,1521456.89
