"",logFC,AveExpr,t,P.Value,adj.P.Val,B
115_327.008202,0.034054,-1.2129e-15,0.11968,0.90509,0.97874,-5.9127
665_184.985622,-0.038482,-4.6629e-16,-0.11837,0.90613,0.97874,-5.9128
113_217.104732,-0.034056,9.4508e-16,-0.11755,0.90677,0.97874,-5.9129
13_301.141128,0.033811,7.5356e-16,0.1173,0.90697,0.97874,-5.9129
635_182.98521,-0.037782,-1.1102e-16,-0.11401,0.90957,0.98067,-5.9133
979_311.146605,-0.033593,4.774e-16,-0.11035,0.91246,0.98285,-5.9137
38_167.012857,-0.036268,4.4409e-16,-0.10937,0.91323,0.98285,-5.9138
932_319.284391,-0.032242,7.4385e-16,-0.10823,0.91413,0.98294,-5.9139
1087_325.235033,0.031885,1.5543e-16,0.1047,0.91693,0.98419,-5.9142
643_111.25995,0.031599,3.2752e-16,0.10401,0.91747,0.98419,-5.9143
836_186.981061,-0.032554,-4.1078e-16,-0.10364,0.91776,0.98419,-5.9143
679_256.299976,-0.030863,1.7087e-16,-0.10215,0.91895,0.98425,-5.9145
31_557.273604,0.030746,-6.6475e-16,0.1015,0.91946,0.98425,-5.9145
746_320.294885,-0.029468,-5.3568e-16,-0.098301,0.92199,0.9853,-5.9148
24_285.278905,0.02818,2.2343e-16,0.096758,0.92321,0.9853,-5.915
83_473.308531,-0.028472,4.1633e-16,-0.096549,0.92337,0.9853,-5.915
624_163.976705,0.029625,1.6185e-16,0.096109,0.92372,0.9853,-5.9151
84_561.360892,0.026897,-9.2044e-16,0.092638,0.92647,0.98735,-5.9154
33_469.072798,0.025605,-5.218e-16,0.089034,0.92932,0.98915,-5.9157
786_239.237037,0.027805,2.6645e-16,0.088249,0.92994,0.98915,-5.9157
1254_516.675839,-0.02644,-1.1102e-17,-0.086091,0.93165,0.98915,-5.9159
722_279.170421,-0.02503,-9.1038e-16,-0.086067,0.93167,0.98915,-5.9159
180_337.10474,0.02575,-4.4756e-16,0.083904,0.93338,0.98915,-5.9161
51_297.615495,-0.024842,4.1633e-18,-0.082455,0.93453,0.98915,-5.9162
952_239.935583,0.024624,6.6613e-16,0.08148,0.9353,0.98915,-5.9163
273_115.036603,-0.024452,-3.3307e-16,-0.080682,0.93593,0.98915,-5.9163
14_257.247603,0.023449,-6.8049e-16,0.080594,0.936,0.98915,-5.9163
1053_241.954057,0.024873,-1.4988e-16,0.080101,0.93639,0.98915,-5.9164
1049_521.287372,-0.023365,-3.7192e-16,-0.078659,0.93754,0.98949,-5.9165
16_244.190811,0.02226,1.0075e-15,0.075665,0.93991,0.99026,-5.9167
775_231.083997,-0.022493,-7.4732e-16,-0.075648,0.93992,0.99026,-5.9167
628_185.431959,0.021595,1.1102e-17,0.071578,0.94315,0.99208,-5.917
41_558.280841,0.020507,5.4123e-16,0.068367,0.9457,0.99208,-5.9172
39_445.313641,0.021113,-5.218e-16,0.065977,0.94759,0.99208,-5.9174
128_263.125475,0.018116,1.2337e-15,0.063703,0.9494,0.99208,-5.9175
707_171.101638,0.018433,7.0985e-16,0.063541,0.94952,0.99208,-5.9175
680_216.966895,-0.020468,-2.6645e-16,-0.063465,0.94958,0.99208,-5.9175
251_435.235404,0.018116,-4.7809e-16,0.06265,0.95023,0.99208,-5.9176
651_204.026809,0.017904,-8.6736e-16,0.061308,0.9513,0.99208,-5.9176
1_556.276575,0.018319,1.41e-15,0.061001,0.95154,0.99208,-5.9177
650_177.955981,-0.018454,-1.6515e-16,-0.060691,0.95179,0.99208,-5.9177
663_253.289075,-0.017692,-8.3822e-16,-0.060324,0.95208,0.99208,-5.9177
17_613.297968,0.017846,1.7902e-16,0.059723,0.95255,0.99208,-5.9177
889_261.953634,-0.01705,-1.113e-15,-0.058502,0.95352,0.99208,-5.9178
159_411.39862,-0.016356,9.312e-16,-0.056352,0.95523,0.99208,-5.9179
1901_833.780762,-0.016577,1.8319e-16,-0.055922,0.95557,0.99208,-5.9179
686_112.234718,-0.017083,-7.6814e-16,-0.055762,0.9557,0.99208,-5.9179
1532_289.089498,-0.016603,-5.2736e-16,-0.055235,0.95611,0.99208,-5.918
688_284.88894,0.016119,-1.8874e-16,0.054178,0.95695,0.99208,-5.918
1031_279.156782,-0.0156,-6.9944e-16,-0.051843,0.95881,0.99208,-5.9181
191_207.099252,0.014905,-4.8867e-16,0.051594,0.959,0.99208,-5.9182
53_271.263255,0.015041,-1.3878e-18,0.050944,0.95952,0.99208,-5.9182
57_223.094167,-0.014759,-8.8679e-16,-0.050541,0.95984,0.99208,-5.9182
144_186.956318,-0.015217,4.4409e-16,-0.049286,0.96084,0.99226,-5.9183
110_201.184994,-0.013376,2.1406e-16,-0.045777,0.96362,0.99373,-5.9184
111_271.190485,-0.01287,7.376e-16,-0.044498,0.96464,0.99373,-5.9185
1030_537.339828,-0.013567,-8.0491e-16,-0.044366,0.96474,0.99373,-5.9185
142_241.216301,-0.012167,-2.933e-16,-0.04266,0.9661,0.99427,-5.9185
906_260.384737,-0.010747,-2.5396e-16,-0.037298,0.97036,0.99511,-5.9187
944_275.11022,0.012123,0,0.036758,0.97079,0.99511,-5.9188
4_625.094506,0.010412,-1.3808e-15,0.035822,0.97153,0.99511,-5.9188
1310_781.112734,0.010804,1.8319e-16,0.035689,0.97164,0.99511,-5.9188
1142_103.631254,-0.010036,1.8874e-16,-0.033713,0.97321,0.99511,-5.9189
736_353.090855,0.010109,-1.6653e-16,0.033384,0.97347,0.99511,-5.9189
1187_537.25163,-0.0098017,-5.6621e-16,-0.032982,0.97379,0.99511,-5.9189
1132_514.678717,-0.010052,-2.956e-16,-0.032511,0.97416,0.99511,-5.9189
756_237.109825,-0.0091666,-2.7686e-16,-0.032026,0.97455,0.99511,-5.9189
1086_371.101331,0.0093283,-3.4417e-16,0.03119,0.97521,0.99511,-5.9189
823_181.987288,-0.0087065,5.3152e-16,-0.029069,0.9769,0.99599,-5.919
653_214.003618,-0.008738,-2.4425e-16,-0.026609,0.97885,0.99602,-5.9191
12_319.263252,-0.0076783,-3.8025e-16,-0.025943,0.97938,0.99602,-5.9191
54_401.287441,0.0081286,-2.6645e-16,0.025538,0.9797,0.99602,-5.9191
1342_275.161868,0.0073907,5.5511e-16,0.024782,0.9803,0.99602,-5.9191
802_263.008376,-0.0072189,-5.4401e-16,-0.022917,0.98178,0.99602,-5.9192
759_205.003276,-0.0071184,-5.7732e-16,-0.022756,0.98191,0.99602,-5.9192
658_223.963229,-0.0051792,4.885e-16,-0.015827,0.98742,0.99918,-5.9193
19_333.278904,0.0040571,-6.4779e-16,0.013883,0.98896,0.99918,-5.9193
89_283.263255,0.0037853,9.5392e-16,0.013075,0.98961,0.99918,-5.9193
332_550.607881,0.0034462,-3.2196e-16,0.011253,0.99105,0.99918,-5.9193
18_781.116176,0.0025304,2.1988e-16,0.0086715,0.99311,0.99918,-5.9194
120_221.945827,0.0025334,6.9805e-16,0.0084456,0.99329,0.99918,-5.9194
681_174.991456,0.0025028,7.5142e-16,0.0084126,0.99331,0.99918,-5.9194
647_556.274078,0.0022174,-1.3878e-18,0.0074431,0.99408,0.99918,-5.9194
20_556.274846,-0.0021706,5.2597e-16,-0.0072374,0.99425,0.99918,-5.9194
1037_317.150903,0.0019778,-5.1625e-16,0.0065921,0.99476,0.99918,-5.9194
1372_376.732178,0.0015834,-6.5503e-16,0.0052164,0.99585,0.99918,-5.9194
1051_460.987414,-0.0016328,6.8834e-16,-0.0051914,0.99587,0.99918,-5.9194
212_258.20647,-0.0012073,1.1406e-15,-0.0042257,0.99664,0.99918,-5.9194
880_204.440478,0.0012149,-6.7724e-16,0.0041703,0.99668,0.99918,-5.9194
1305_443.192596,-0.0006161,5.7732e-16,-0.0020796,0.99835,0.99952,-5.9194
100_317.283986,0.00036271,-2.3506e-16,0.0012523,0.999,0.99952,-5.9194
1426_385.147009,-0.00018318,5.3846e-16,-0.00060967,0.99952,0.99952,-5.9194
