"Bucket.label","m.z","Name","Formula","peakid","difkegg","closestkegg","ckeggname","ckeggform","rdif","allkegg","allkeggnames","valid"
"243.9076835514 Da",244.91496,"","","1300_244.91496",0.127116448599992,"C02985","L-Fucose 1-phosphate","C6H13O8P",0.00052089476009156,"C00299|C02985|C00120","Uridine|L-Fucose 1-phosphate|Biotin",TRUE
"613.2940303224 Da",614.301307,"","C39H39N3O4","1301_614.301307",0.853269677599997,"C00128","CMP-N-acetylneuraminate","C20H31N4O16P",0.00138935671881973,"","",FALSE
"377.9183319310 Da",378.925608,"","C12H10O4S5","1302_378.925608",0.121568068999977,"C16615","6-Methylthiopurine 5'-monophosphate ribonucleotide","C11H15N4O7PS",0.000321574704151538,"C16615","6-Methylthiopurine 5'-monophosphate ribonucleotide",TRUE
"130.0658047788 Da",131.073081,"","","1303_131.073081",0.00280477879999808,"C00233","4-Methyl-2-oxopentanoate","C6H10O3",2.15647709186938e-05,"C07649|C00179|C02714|C01149|C00433|C00233|C00671|C00490","5-FU|Agmatine|N-Acetylputrescine|4-Trimethylammoniobutanal|2,5-Dioxopentanoate|4-Methyl-2-oxopentanoate|(S)-3-Methyl-2-oxopentanoic acid|Itaconate",FALSE
"147.9685161527 Da",148.975793,"","","1304_148.975793",0.0436161526999967,"C07490","Trichloroethanol","C2H3Cl3O",0.000294853352613365,"C07490|C01180|C02630|C00418|C02266","Trichloroethanol|4-Methylthio-2-oxobutanoic acid|2-Hydroxyglutarate|(R)-Mevalonate|D-Xylonolactone",TRUE
"442.1853195510 Da",443.192596,"Tyrosyl-glycyl-glycyl-phenylalanyl","C22H26N4O6","1305_443.192596",0.159380448999968,"C15808","4alpha-Methylzymosterol-4-carboxylate","C29H46O3",0.000360308259599286,"C15808","4alpha-Methylzymosterol-4-carboxylate",TRUE
"331.3246538779 Da",332.33193,"","","1306_332.33193",0.256453877900015,"C00360","dAMP","C10H14N5O6P",0.000774625523985736,"C00360","dAMP",TRUE
"645.1604847026 Da",646.167761,"","C17H33N11O10P2S","1307_646.167761",5.62951529739996,"C02465","Triiodothyronine","C15H12I3NO4",0.00865027934879141,"","",TRUE
"108.0714644487 Da",109.078741,"","","1308_109.078741",0.948235551300002,"C00519","Hypotaurine","C2H7NO2S",0.0086978367331776,"","",TRUE
"591.3119853090 Da",592.319262,"","C28H46N7O3PS","1309_592.319262",1.00158530900001,"C05791","D-Urobilinogen","C33H42N4O6",0.00169670957685991,"","",FALSE
"780.1054579114 Da",781.112734,"","C28H40N6O6S7","1310_781.112734",3.41875791140001,"C01829","Thyroxine","C15H11I4NO4",0.0044017206827412,"","",TRUE
"224.0661527445 Da",225.073429,"","C15H12S","1311_225.073429",0.0135472555000149,"C03227","3-Hydroxy-L-kynurenine","C10H12N2O4",6.04573082702936e-05,"C03227|C05651","3-Hydroxy-L-kynurenine|5-Hydroxykynurenine",TRUE
"532.9908216411 Da",533.998098,"","C24H12N3O6PS2","1312_533.998098",3.05367835890002,"C00190","UDP-D-xylose","C14H22N2O16P2",0.00569668816469531,"","",FALSE
"398.2339109881 Da",399.241187,"","","1313_399.241187",0.120989011900008,"C05103","4alpha-Methylzymosterol","C28H46O",0.000303721661011344,"C05103","4alpha-Methylzymosterol",FALSE
"409.7818685319 Da",410.789145,"","","1314_410.789145",0.573031468099998,"C11508","4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol","C29H46O",0.00139642896453777,"","",FALSE
"287.2829814658 Da",288.290258,"","","1315_288.290258",0.889518534200022,"C05141","Estriol","C18H24O3",0.00308675718259036,"","",TRUE
"144.7419619051 Da",145.749238,"","","1316_145.749238",0.295538094899996,"C00940","2-Oxoglutaramate","C5H7NO4",0.00203766677514433,"","",FALSE
"555.2975341402 Da",556.304811,"","C29H42N5O4P","1317_556.304811",3.77416585979995,"C00301","ADP-ribose","C15H23N5O14P2",0.00675077250341942,"","",TRUE
"189.0218593039 Da",190.029136,"","","1318_190.029136",0.0207406961000061,"C14802","1-Nitronaphthalene-7,8-oxide","C10H7NO3",0.00010971440352601,"C14802|C14800|C00624","1-Nitronaphthalene-7,8-oxide|1-Nitronaphthalene-5,6-oxide|N-Acetyl-L-glutamate",FALSE
"298.2661410944 Da",299.273418,"","C22H34","1319_299.273418",0.810858905600014,"C03492","D-4'-Phosphopantothenate","C9H18NO8P",0.00271120449115116,"","",TRUE
"388.1862272154 Da",389.193504,"2-Hexynyl-5_-N-ethylcarboxamidoadenosine","C18H24N6O4","1320_389.193504",0.178927215399995,"C01346","dUDP","C9H14N2O11P2",0.000461143940848522,"C01346","dUDP",TRUE
"410.1739775181 Da",411.181254,"","C25H30OS2","1321_411.181254",0.180922481899984,"C11508","4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol","C29H46O",0.00044089270507062,"C11508|C00751|C11455","4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol|Squalene|4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol",TRUE
"577.6687979281 Da",578.676074,"","","1322_578.676074",2.22620207189993,"C01284","1D-myo-Inositol 1,3,4,5,6-pentakisphosphate","C6H17O21P5",0.00383897442105887,"","",FALSE
"286.0851869081 Da",287.092463,"","C17H18S2","1323_287.092463",0.0142130918999896,"C14852","Benzo[a]pyrene-7,8-dihydrodiol","C20H14O2",4.96788595152232e-05,"C14852|C00473|C00899|C05298|C00280|C03838|C05300","Benzo[a]pyrene-7,8-dihydrodiol|Retinol|11-cis-Retinol|2-Hydroxyestrone|Androstenedione|5'-Phosphoribosylglycinamide|16alpha-Hydroxyestrone",TRUE
"605.5622549288 Da",606.569531,"","","1324_606.569531",0.485054928800082,"C00096","GDP-mannose","C16H25N5O16P2",0.00080164139187542,"C00096","GDP-mannose",TRUE
"296.6084072786 Da",297.615684,"","","1325_297.615684",0.373307278600009,"C14825","9(10)-EpOME","C18H32O3",0.00126017233811932,"","",TRUE
"539.7120684353 Da",540.719345,"","","1326_540.719345",1.28913156470003,"C05922","Formamidopyrimidine nucleoside triphosphate","C10H18N5O15P3",0.00238286267146917,"","",FALSE
"290.1005806917 Da",291.107857,"","","1327_291.107857",0.0220193083000026,"C03406","N-(L-Arginino)succinate","C10H18N4O6",7.58965633839027e-05,"C00523|C04373|C05382|C03917|C05293|C03406|C19490|C04295|C06222|C19607","Androsterone|Etiocholanolone|Sedoheptulose 7-phosphate|Dihydrotestosterone|5beta-Dihydrotestosterone|N-(L-Arginino)succinate|trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene|Androstenediol|Sedoheptulose 1-phosphate|trans-5,6-Dihydro-5,6-dihydroxy-7,12-dimethylbenz[a]anthracene",TRUE
"267.1083675126 Da",268.115644,"","C17H17NS","1328_268.115644",0.0115675126000383,"C00330","Deoxyguanosine","C10H13N5O4",4.3308315936538e-05,"C00330|C00212","Deoxyguanosine|Adenosine",TRUE
"352.1498938615 Da",353.15717,"","C22H24O2S","1329_353.15717",0.072993861499981,"C19562","7-Hydroxymethyl-12-methylbenz[a]anthracene sulfate","C20H16O4S",0.000207323631570208,"C00427|C04853|C00696|C00584|C19562|C01312|C02198","Prostaglandin H2|20-OH-Leukotriene B4|Prostaglandin D2|Prostaglandin E2|7-Hydroxymethyl-12-methylbenz[a]anthracene sulfate|Prostaglandin I2|Thromboxane A2",FALSE
"548.2743897008 Da",549.281666,"","C29H44N2O4S2","1330_549.281666",7.21328970080003,"C13050","Cyclic ADP-ribose","C15H21N5O13P2",0.0133317470075007,"","",FALSE
"612.3957747894 Da",613.403051,"","C30H57N6O3PS","1331_613.403051",0.243774789399936,"C00127","Glutathione disulfide","C20H32N6O12S2",0.000398225913498503,"C00127","Glutathione disulfide",FALSE
"147.4347290874 Da",148.442006,"","","1332_148.442006",0.381529087399997,"C00025","L-Glutamate","C5H9NO4",0.00259449700788556,"","",FALSE
"359.3552961515 Da",360.362573,"","C25H45N","1333_360.362573",0.205996151500017,"C12650","Capecitabine","C15H22FN3O6",0.00057356690239969,"C12650","Capecitabine",TRUE
"312.8111712110 Da",313.818448,"","","1334_313.818448",0.256328789000008,"C04640","2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine","C8H16N3O8P",0.000818765247111273,"C04640","2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine",TRUE
"326.9869599302 Da",327.994236,"","C12H9NO6S2","1335_327.994236",0.886759930200014,"C05839","cis-beta-D-Glucosyl-2-hydroxycinnamate","C15H18O8",0.00271928667998368,"","",TRUE
"326.1342577026 Da",327.141534,"","C20H22O2S","1336_327.141534",0.0340577026000233,"C05839","cis-beta-D-Glucosyl-2-hydroxycinnamate","C15H18O8",0.000104439379675398,"C04242|C05839","5-Fluorodeoxyuridine monophosphate|cis-beta-D-Glucosyl-2-hydroxycinnamate",TRUE
"686.2061253893 Da",687.213402,"","C28H26N14O8","1337_687.213402",0.942774610699985,"C00882","Dephospho-CoA","C21H35N7O13P2S",0.00137200919727876,"","",TRUE
"295.8493590806 Da",296.856636,"","","1338_296.856636",0.283140919400012,"C16609","Didemethylcitalopram","C18H17FN2O",0.000956129163128031,"C16609","Didemethylcitalopram",TRUE
"576.9591429094 Da",577.966419,"","C20H4N9O9PS","1339_577.966419",1.78654290940005,"C14855","4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene","C30H29N3O7S",0.00310609877695852,"","",TRUE
"491.6420768687 Da",492.649353,"","","1340_492.649353",0.342723131300033,"C01345","dITP","C10H15N4O13P3",0.000696613251669632,"C01345","dITP",TRUE
"201.9791091413 Da",202.986386,"","","1341_202.986386",0.236590858699998,"C00750","Spermine","C10H26N4",0.00116999253124262,"","",TRUE
"274.1545913205 Da",275.161868,"","","1342_275.161868",1.8651086795,"C07645","Aldophosphamide","C7H15Cl2N2O3P",0.00675715783873396,"","",TRUE
"362.0691758055 Da",363.076452,"","C8H14N10O3S2","1343_363.076452",0.140124194500004,"C05469","17alpha,21-Dihydroxy-5beta-pregnane-3,11,20-trione","C21H30O5",0.000386859736897986,"C05469|C00735|C05473|C01124","17alpha,21-Dihydroxy-5beta-pregnane-3,11,20-trione|Cortisol|11beta,21-Dihydroxy-3,20-oxo-5beta-pregnan-18-al|18-Hydroxycorticosterone",TRUE
"300.2777716295 Da",301.285048,"","","1344_301.285048",0.0688716294999949,"C00777","Retinoate","C20H28O2",0.00022941235086633,"C00777|C05299|C05297|C05285|C05640","Retinoate|2-Methoxyestrone|19-Oxoandrost-4-ene-3,17-dione|Adrenosterone|Cinnavalininate",FALSE
"464.2974136202 Da",465.30469,"Foropafant","C28H40N4S","1345_465.30469",0.0564136202000327,"C11134","Testosterone glucuronide","C25H36O8",0.000121517962006873,"C11134|C05504","Testosterone glucuronide|16-Glucuronide-estriol",FALSE
"308.1696022138 Da",103.730477,"","","1346_103.730477",0.128602213799979,"C00365","dUMP","C9H13N2O8P",0.000417484081015123,"C00365|C01143","dUMP|(R)-5-Diphosphomevalonate",FALSE
"555.2749260556 Da",556.282203,"Butirosina","C21H41N5O12","1347_556.282203",3.7967739444,"C00301","ADP-ribose","C15H23N5O14P2",0.00679121111728603,"","",TRUE
"464.2175549655 Da",465.224831,"","C21H37O9P","1348_465.224831",0.0129549655000005,"C05504","16-Glucuronide-estriol","C24H32O9",2.79078783364071e-05,"C11134|C05504","Testosterone glucuronide|16-Glucuronide-estriol",TRUE
"235.9314646696 Da",236.938741,"","","1349_236.938741",0.148235330400013,"C02700","L-Formylkynurenine","C11H12N2O4",0.00062790375623153,"C02700","L-Formylkynurenine",TRUE
"214.0090354743 Da",215.016312,"","C12H6O2S","1350_215.016312",0.0151645257000155,"C00673","2-Deoxy-D-ribose 5-phosphate","C5H11O7P",7.08542571354804e-05,"C00673|C00672|C16637|C06054","2-Deoxy-D-ribose 5-phosphate|2-Deoxy-D-ribose 1-phosphate|5-Deoxyribose-1-phosphate|2-Oxo-3-hydroxy-4-phosphobutanoate",TRUE
"346.1631793745 Da",347.170456,"","","1351_347.170456",0.0512206255000365,"C05488","11-Deoxycortisol","C21H30O4",0.000147944815409285,"C22441|C05488|C02140|C05497|C19588","dZMP|11-Deoxycortisol|Corticosterone|21-Deoxycortisol|Aflatoxin B1 diol",TRUE
"191.9542840376 Da",192.96156,"","","1352_192.96156",0.0727159623999967,"C00311","Isocitrate","C6H8O7",0.000378675719560253,"C00311|C00158","Isocitrate|Citrate",FALSE
"194.9592797246 Da",195.966556,"","","1353_195.966556",0.093920275399995,"C00822","Dopaquinone","C9H9NO4",0.000481511071851141,"C00822","Dopaquinone",TRUE
"823.1121465436 Da",824.119423,"","C51H21NO11","1354_824.119423",0.0292534563999425,"C00100","Propanoyl-CoA","C24H40N7O17P3S",3.55387985587197e-05,"C00100","Propanoyl-CoA",TRUE
"521.3483533240 Da",522.35563,"LysoPC_18:1_9Z_0:0_","C26H52NO7P","1355_522.35563",1.54354667600001,"C18237","Molybdoenzyme molybdenum cofactor","C10H12MoN5O8PS2",0.00295194221979726,"","",TRUE
"106.7165506363 Da",107.723827,"","","1356_107.723827",0.321749363700008,"C16632","alpha-Fluoro-beta-alanine","C3H6FNO2",0.00300592744559665,"","",TRUE
"387.2469113183 Da",388.254188,"","","1357_388.254188",0.223611318300016,"C00705","dCDP","C9H15N3O10P2",0.000577772238260631,"C00705","dCDP",FALSE
"207.8837462436 Da",208.891023,"","","1358_208.891023",0.2010537564,"C00328","L-Kynurenine","C10H12N2O3",0.000966210681414502,"C00328|C05647","L-Kynurenine|Formyl-5-hydroxykynurenamine",TRUE
"352.1862658619 Da",353.193542,"","C23H28OS","1359_353.193542",0.0387341381000397,"C00427","Prostaglandin H2","C20H32O5",0.000109969871815004,"C00427|C04853|C00696|C00584|C19562|C01312|C02198","Prostaglandin H2|20-OH-Leukotriene B4|Prostaglandin D2|Prostaglandin E2|7-Hydroxymethyl-12-methylbenz[a]anthracene sulfate|Prostaglandin I2|Thromboxane A2",TRUE
"295.8791085436 Da",296.886385,"","","1360_296.886385",0.253391456399982,"C16609","Didemethylcitalopram","C18H17FN2O",0.00085566918997402,"C16609","Didemethylcitalopram",TRUE
"391.7463405737 Da",392.753617,"","","1361_392.753617",0.390859426299983,"C11173","SN-38","C22H20N2O5",0.000996741513684452,"C11173","SN-38",FALSE
"383.2308602617 Da",384.238137,"","C20H33NO6","1362_384.238137",0.175460261699982,"C14865","2-(S-Glutathionyl)acetyl chloride","C12H18ClN3O7S",0.00045805453127663,"C14865|C14864","2-(S-Glutathionyl)acetyl chloride|S-(2-Chloroacetyl)glutathione",TRUE
"301.1895304343 Da",302.196807,"","C16H31NS2","1363_302.196807",0.108569565699952,"C00836","Sphinganine","C18H39NO2",0.000360339363905554,"C00357|C04501|C18060|C00836|C04257","N-Acetyl-D-glucosamine 6-phosphate|N-Acetyl-alpha-D-glucosamine 1-phosphate|N-Acetyl-alpha-D-galactosamine 1-phosphate|Sphinganine|N-Acetyl-D-mannosamine 6-phosphate",TRUE
"287.1733774744 Da",288.180654,"3-Hydroxyhept-4-enoylcarnitine","C14H25NO5","1364_288.180654",0.943677474400033,"C00473","Retinol","C20H30O",0.00329692367493671,"","",TRUE
"343.2207162778 Da",344.227993,"","","1365_344.227993",0.832483722199981,"C19594","Aflatoxin-M1-8,9-epoxide","C17H12O8",0.00241963662073186,"","",FALSE
"555.2636886889 Da",556.270965,"","C20H29N17O3","1366_556.270965",3.80801131110002,"C00301","ADP-ribose","C15H23N5O14P2",0.00681131116295104,"","",FALSE
"350.2182347476 Da",351.225511,"","","1367_351.225511",0.0994347475999575,"C02538","Estrone 3-sulfate","C18H22O5S",0.000284002880165125,"C02538","Estrone 3-sulfate",TRUE
"311.3552967876 Da",312.362573,"","","1368_312.362573",0.254796787600014,"C05143","Dhurrin","C14H17NO7",0.000819017608779203,"C05143|C16610","Dhurrin|Citalopram propionic acid",TRUE
"555.3883320244 Da",556.395608,"","C29H53N3O7","1369_556.395608",3.68336797559994,"C00301","ADP-ribose","C15H23N5O14P2",0.00658836420373261,"","",TRUE
"519.3255615988 Da",520.332838,"","C20H37N15O2","1370_520.332838",1.10906159880005,"C16543","NPC","C28H30N4O6",0.0021401510735379,"","",TRUE
"366.1655387515 Da",367.172815,"","C23H26O2S","1371_367.172815",0.075061248499992,"C05472","Urocortisol","C21H34O5",0.000204950648562699,"C05472|C04734","Urocortisol|1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide",TRUE
"375.7249017488 Da",376.732178,"","","1372_376.732178",2.3149982512,"C16615","6-Methylthiopurine 5'-monophosphate ribonucleotide","C11H15N4O7PS",0.00612368760863601,"","",TRUE
"301.1885302623 Da",302.195807,"","","1373_302.195807",0.109569737699985,"C00836","Sphinganine","C18H39NO2",0.000363658906909752,"C00357|C04501|C18060|C00836|C04257","N-Acetyl-D-glucosamine 6-phosphate|N-Acetyl-alpha-D-glucosamine 1-phosphate|N-Acetyl-alpha-D-galactosamine 1-phosphate|Sphinganine|N-Acetyl-D-mannosamine 6-phosphate",TRUE
"415.2206844781 Da",416.227961,"","C20H33NO8","1374_416.227961",0.834484478100023,"C15915","4,4-Dimethyl-5alpha-cholesta-8-en-3beta-ol","C29H50O",0.00201378443128662,"","",TRUE
"543.9686524172 Da",544.975929,"","C25H10N2O7P2S","1375_544.975929",2.90755241720001,"C13050","Cyclic ADP-ribose","C15H21N5O13P2",0.00537379681740197,"","",TRUE
"887.1870656761 Da",888.194342,"","C36H33N13O11S2","1376_888.194342",4.01693432389993,"C05276","trans-Oct-2-enoyl-CoA","C29H48N7O17P3S",0.00450731182075028,"","",FALSE
"268.1287654983 Da",269.136042,"","C18H20S","1377_269.136042",0.0399654983000346,"C14851","Benzo[a]pyrene-4,5-oxide","C20H12O",0.00014907559845855,"C14851|C00294|C14850|C14849","Benzo[a]pyrene-4,5-oxide|Inosine|Benzo[a]pyrene-7,8-oxide|Benzo[a]pyrene-9,10-oxide",TRUE
"369.1940895124 Da",370.201366,"Corydalin","C22H27NO4","1378_370.201366",0.81251048759998,"C00447","Sedoheptulose 1,7-bisphosphate","C7H16O13P2",0.00219593512007618,"","",FALSE
"659.1885826626 Da",660.195859,"","C34H29N9O2S2","1379_660.195859",0.672817337400033,"C01204","Phytic acid","C6H18O24P6",0.00101963433139146,"","",FALSE
"184.0161599291 Da",185.023436,"","C11H4O3","1380_185.023436",0.0106599291000009,"C16613","6-Thiourate","C5H4N4O2S",5.79326655996745e-05,"C00588|C05580|C16613|C05594|C03232","Choline phosphate|3,4-Dihydroxymandelate|6-Thiourate|3-Methoxy-4-hydroxyphenylethyleneglycol|3-Phosphonooxypyruvate",TRUE
"252.1726267906 Da",253.179903,"1-Hydroxyepiacorone","C15H24O3","1381_253.179903",0.0787267906000011,"C07535","Benzo[a]pyrene","C20H12",0.000312291533432586,"C05512|C15586|C05648|C07535","Deoxyinosine|N-D-Ribosylpurine|5-Hydroxy-N-formylkynurenine|Benzo[a]pyrene",FALSE
"225.9556218653 Da",226.962898,"","","1382_226.962898",0.114578134699997,"C16365","5-Acetylamino-6-formylamino-3-methyluracil","C8H10N4O4",0.000506825467045178,"C00386|C00931|C16365","Carnosine|Porphobilinogen|5-Acetylamino-6-formylamino-3-methyluracil",TRUE
"196.1076285227 Da",197.114905,"","","1383_197.114905",0.0480285227000081,"C16356","1,7-Dimethyluric acid","C7H8N4O3",0.00024496899259209,"C00257|C00800|C16356","D-Gluconic acid|L-Gulonate|1,7-Dimethyluric acid",TRUE
"304.8909693342 Da",305.898246,"","","1384_305.898246",0.650769334199992,"C00219","Arachidonate","C20H32O2",0.00213899850907274,"","",TRUE
"431.2731256019 Da",432.280402,"","C16H29N15","1385_432.280402",0.792874398099968,"C05692","Se-Adenosyl-L-selenohomocysteine","C14H20N6O5Se",0.00183507704401635,"","",FALSE
"311.9131281535 Da",312.920405,"","","1386_312.920405",0.109271846500008,"C05695","gamma-Glutamyl-Se-methylselenocysteine","C9H16N2O5Se",0.000350205134310894,"C06800|C05695","Aflatoxin B1|gamma-Glutamyl-Se-methylselenocysteine",TRUE
"248.0383625192 Da",249.045639,"","C8H13N2O3PS","1387_249.045639",0.077737480799982,"C05643","6-Hydroxymelatonin","C13H16N2O3",0.000313310908884921,"C00370|C05643","Sterol|6-Hydroxymelatonin",TRUE
"823.0832879769 Da",824.090564,"","C38H29N7O5S5","1388_824.090564",0.0581120230999659,"C00100","Propanoyl-CoA","C24H40N7O17P3S",7.05978621655597e-05,"C00100","Propanoyl-CoA",FALSE
"560.9852353935 Da",561.992512,"","C17H16N5O9PS3","1389_561.992512",1.2727646065,"C02191","Protoporphyrin","C34H34N4O4",0.00226366651341556,"","",FALSE
"543.9781039767 Da",544.98538,"","C23H14O10P2S","1390_544.98538",2.91700397670002,"C13050","Cyclic ADP-ribose","C15H21N5O13P2",0.00539126537964015,"","",TRUE
"475.2992955841 Da",476.306572,"","C18H33N15O","1391_476.306572",0.115095584100004,"C16577","Codeine-6-glucuronide","C24H29NO9",0.000242212565358874,"C16577","Codeine-6-glucuronide",FALSE
"293.1475384082 Da",294.154815,"N-_1-Deoxy-1-fructosyl_leucine","C12H23NO7","1392_294.154815",0.036438408199956,"C02713","N-Acetylmuramate","C11H19NO8",0.000124316029655499,"C02713","N-Acetylmuramate",FALSE
"497.7757373279 Da",498.783014,"","","1393_498.783014",0.673237327899983,"C15976","2-Methyl-1-hydroxypropyl-ThPP","C16H27N4O8P2S",0.00135432295733774,"","",TRUE
"486.3104650299 Da",487.317741,"","C29H38N6O","1394_487.317741",0.346265029899996,"C21751","5-Fluorodeoxyuridine triphosphate","C9H14FN2O14P3",0.000712531972314002,"C21751","5-Fluorodeoxyuridine triphosphate",FALSE
"334.0043899209 Da",335.011666,"","C9H10N4O6S2","1395_335.011666",0.0522100791000071,"C00455","Nicotinamide D-ribonucleotide","C11H15N2O8P",0.000156291116834713,"C00455|C14874|C13713","Nicotinamide D-ribonucleotide|Glutathione episulfonium ion|Allotetrahydrodeoxycorticosterone",TRUE
"232.9749452055 Da",233.982222,"","C6H7N3OS3","1396_233.982222",0.853745205500019,"C01598","Melatonin","C13H16N2O2",0.00367801478494863,"","",TRUE
"439.9185447866 Da",440.925821,"","C13H12O7S5","1397_440.925821",1.22115521339998,"C00504","Folate","C19H19N7O6",0.00276818253582704,"","",TRUE
"323.0364857219 Da",324.043762,"","C16H9N3O3S","1398_324.043762",0.916585721900049,"C04079","N-((R)-Pantothenoyl)-L-cysteine","C12H22N2O6S",0.0028454799653795,"","",TRUE
"399.2846692901 Da",400.291946,"","C19H37N5O4","1399_400.291946",0.0502307099000063,"C02990","L-Palmitoylcarnitine","C23H45NO4",0.000125785925297304,"C02990","L-Palmitoylcarnitine",TRUE
"211.0010145670 Da",212.008291,"","","1400_212.008291",0.0347854329999961,"C02305","Phosphocreatine","C4H10N3O5P",0.000164831905297566,"C02305|C20239","Phosphocreatine|6-Carboxy-5,6,7,8-tetrahydropterin",TRUE
"569.2486239479 Da",570.2559,"","C28H35N5O8","1401_570.2559",0.94362394790005,"C01079","Protoporphyrinogen IX","C34H40N4O4",0.00166041816964491,"","",TRUE
"381.9599324754 Da",382.967209,"","C10H10N2O8S3","1402_382.967209",0.171067524599948,"C00448","trans,trans-Farnesyl diphosphate","C15H28O7P2",0.000447667225637146,"C00448|C22136|C05107","trans,trans-Farnesyl diphosphate|Zymosterone|7-Dehydrodesmosterol",TRUE
"274.9273868882 Da",275.934663,"","","1403_275.934663",1.09231311180002,"C07645","Aldophosphamide","C7H15Cl2N2O3P",0.00395737373745433,"","",TRUE
"312.1362576632 Da",313.143534,"4-_3-Methyl-1-butenyl_-3,3_,4_,5-tetrahydroxystilbene","C19H20O4","1404_313.143534",0.0728576632000113,"C06800","Aflatoxin B1","C17H12O6",0.000233470708836766,"C06800|C05695|C04717","Aflatoxin B1|gamma-Glutamyl-Se-methylselenocysteine|(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid",TRUE
"346.1393134077 Da",347.14659,"","C23H22OS","1405_347.14659",0.0602134077000187,"C22441","dZMP","C10H15N6O6P",0.000173987414149016,"C22441|C05488|C02140|C05497|C19588","dZMP|11-Deoxycortisol|Corticosterone|21-Deoxycortisol|Aflatoxin B1 diol",TRUE
"823.1537782542 Da",824.161055,"","C16H32N19O15P3","1406_824.161055",0.0123782542000299,"C00100","Propanoyl-CoA","C24H40N7O17P3S",1.50378224203398e-05,"C00100","Propanoyl-CoA",TRUE
"519.9357947330 Da",520.943071,"","C17H13O11PS3","1407_520.943071",1.71929473299997,"C16543","NPC","C28H30N4O6",0.0033177151499421,"","",TRUE
"774.4718917702 Da",388.243222,"","C32H62N12O10","1408_388.243222",1.79110822979999,"C01217","5,6,7,8-Tetrahydromethanopterin","C30H45N6O16P",0.00230734716172224,"","",FALSE
"159.4181997937 Da",160.425476,"","","1409_160.425476",0.244699793700022,"C16565","Aminopropylcadaverine","C8H21N3",0.00153731490292054,"","",FALSE
"547.6036053037 Da",548.610882,"","","1410_548.610882",6.54250530369995,"C13050","Cyclic ADP-ribose","C15H21N5O13P2",0.0120919898024455,"","",TRUE
"467.2727547289 Da",468.280031,"","C19H29N15","1411_468.280031",0.283154728900001,"C00458","dCTP","C9H16N3O13P3",0.000606340545699522,"C00458","dCTP",TRUE
"270.2923669634 Da",271.299643,"Octadecanol","C18H38O","1412_271.299643",0.130366963400036,"C00468","Estrone","C18H22O2",0.000482551074540593,"C00468","Estrone",FALSE
"220.1626041339 Da",221.169881,"","","1413_221.169881",0.0200958661000072,"C03461","2-trans,6-trans-Farnesal","C15H24O",9.12690511107696e-05,"C00643|C03461","5-Hydroxy-L-tryptophan|2-trans,6-trans-Farnesal",TRUE
"206.9783992728 Da",207.985676,"","","1414_207.985676",0.0748007271999995,"C01252","4-(2-Aminophenyl)-2,4-dioxobutanoate","C10H9NO4",0.000361263323628901,"C16453|C01252|C14801","4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone|4-(2-Aminophenyl)-2,4-dioxobutanoate|1-Nitro-5,6-dihydroxy-dihydronaphthalene",TRUE
"189.8409328385 Da",190.848209,"","","1415_190.848209",0.121967161499981,"C14844","Bromobenzene-3,4-dihydrodiol","C6H7BrO2",0.000642057799180688,"C05379|C14844|C14842","Oxalosuccinate|Bromobenzene-3,4-dihydrodiol|Bromobenzene-2,3-dihydrodiol",TRUE
"454.3447929754 Da",455.352069,"","C30H46O3","1416_455.352069",0.271092975400052,"C04823","1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole","C13H19N4O12P",0.000597024173388707,"C04823","1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole",TRUE
"390.1866497875 Da",391.193926,"Meclizine","C25H27ClN2","1417_391.193926",0.234849787500025,"C00119","5-Phospho-alpha-D-ribose 1-diphosphate","C5H13O14P3",0.000602253374647905,"C00119","5-Phospho-alpha-D-ribose 1-diphosphate",FALSE
"422.1917084622 Da",423.198985,"","C19H38N2S4","1418_423.198985",0.198908462199995,"C21748","5-Fluorouridine diphosphate","C9H13FN2O12P2",0.00047135510890232,"C21748","5-Fluorouridine diphosphate",TRUE
"618.3024798912 Da",619.309756,"","C29H52N2O6P2S","1419_619.309756",0.0334798912000451,"C16542","APC","C33H38N4O8",5.41510106443071e-05,"C16542","APC",TRUE
"100.3834926074 Da",101.390769,"","","1420_101.390769",0.294692607399995,"C02373","4-Methylpentanal","C6H12O",0.00294431152536542,"","",TRUE
"532.3568858604 Da",533.364162,"","C21H40N16O","1421_533.364162",3.68761413959999,"C00190","UDP-D-xylose","C14H22N2O16P2",0.00687930598970792,"","",TRUE
